id,regin,adm,sou,pop,code,year,res,dif,gov,trade,med,eng,green,ent,elec,app,res1,dif_breadth,inno,adv,human
40,东部,非省会城市,北方城市,293.4,210700,2019,1.41128,5.4245093917858,0.095085,0.004121,9.6505,1.2608,0.3887,1.1998,4.7609,97.9522,0.284588,5.37193950641865,-3.22138,6.66032,0.973067
40,东部,非省会城市,北方城市,289.3,210700,2020,1.41369,5.45984080070471,0.097142,0.004507,9.6772,1.2712,0.3923,1.0461,4.77,100.516,0.349449,5.42349521527627,-3.08785,6.64137,1.12721
40,东部,非省会城市,北方城市,287.6,210700,2021,1.56334,5.57329406650226,0.095294,0.004271,9.6432,0.1508,0.3965,1.1664,4.8312,103.472,0.359133,5.57598698121681,-3.10109,6.66349,1.15768
41,东部,非省会城市,北方城市,235.5,210800,2011,0.941781,3.95642259272483,0.114515,0.058163,9.2316,0.1135,0.4136,0.9617,3.5931,87.0488,0.219729,4.10857614446883,-4.35831,6.57202,-0.348579
41,东部,非省会城市,北方城市,235.1,210800,2012,1.15149,4.53098528779872,0.123241,0.055452,9.508,0.0932,0.3938,0.963,3.6259,95.704,0.262989,4.53238441626244,-3.97923,6.59665,-0.095531
41,东部,非省会城市,北方城市,232.5,210800,2013,1.35804,4.89372687585053,0.121772,0.054454,9.2793,0.0969,0.3938,1.0338,3.6628,104.946,0.24845,4.78865772942202,-3.7636,6.62596,-0.053492
41,东部,非省会城市,北方城市,233.3,210800,2014,1.51131,5.06531285538695,0.103719,0.055677,9.2885,0.0997,0.3941,0.8607,3.6674,101.586,0.171409,5.02420941412337,-4.05705,6.6807,-0.047488
41,东部,非省会城市,北方城市,232.6,210800,2015,1.62432,5.17467972608986,0.068749,0.002097,9.3571,0.1344,0.3987,1.1353,3.6633,87.2668,0.192794,5.12384492469748,-3.77662,6.71718,-0.087887
41,东部,非省会城市,北方城市,232.8,210800,2016,1.42749,5.27984785026438,0.090969,0.001387,9.5209,0.2019,0.2324,1.2531,3.6638,90.5579,0.164322,5.18335534807836,-3.36102,6.75243,-0.095718
41,东部,非省会城市,北方城市,231.8,210800,2017,1.54887,5.38421979554874,0.089477,0.006495,9.4377,0.291,0.3659,1.3836,3.7323,99.569,0.161629,5.28816601549166,-3.26231,6.7654,-0.072728
41,东部,非省会城市,北方城市,231.4,210800,2018,1.69925,5.41445460417708,0.097519,0.007197,9.5813,0.3121,0.3757,2.021,3.8076,102.165,0.19243,5.37007973277493,-3.50323,6.77928,-0.12858
41,东部,非省会城市,北方城市,230.8,210800,2019,1.8882,5.45519290201052,0.100237,0.007259,9.5637,0.3401,0.3571,3.2709,3.8497,100.433,0.158944,5.43297936979143,-3.56489,6.73156,0.02992
41,东部,非省会城市,北方城市,229.2,210800,2020,1.93441,5.49470618055343,0.102473,0.006925,9.5875,0.3123,0.4007,2.2905,3.8589,105.882,0.226967,5.48483842640575,-3.2728,6.76112,0.256204
41,东部,非省会城市,北方城市,228.1,210800,2021,1.9931,5.61250747588059,0.100797,0.005808,9.5867,0.3291,0.4106,1.7686,3.9201,111.404,0.214912,5.6289511640332,-3.03447,6.71858,0.350404
42,东部,非省会城市,北方城市,192.1,210900,2011,0.758873,3.74525978755004,0.104409,0.020116,8.8854,0.1208,0.3995,0.8966,4.5618,73.9198,0.257455,3.82994489439254,-4.60517,5.98614,0.859618
42,东部,非省会城市,北方城市,191.6,210900,2012,0.95059,4.44699475102222,0.114347,0.020624,9.0459,0.1071,0.4026,0.811,4.5592,87.1608,0.287461,4.37914749392304,-4.35831,5.9898,0.808492
42,东部,非省会城市,北方城市,191.1,210900,2013,1.12029,4.78348372138451,0.114606,0.020646,9.1778,0.1015,0.4175,0.7893,4.5592,94.1915,0.277295,4.65214918718209,-3.97923,6.01153,0.871624
42,东部,非省会城市,北方城市,191,210900,2014,1.20298,4.8673805924662,0.117485,0.025442,9.2389,0.1027,0.4568,0.8547,4.1159,91.0995,0.228568,4.89716793250747,-3.98998,6.13371,0.857352
42,东部,非省会城市,北方城市,189.5,210900,2015,1.0708,5.07810700921127,0.070694,0.001978,9.2974,0.1175,0.4301,0.8435,4.2934,73.8903,0.273823,5.01635225442549,-3.54738,6.12863,0.787762
42,东部,非省会城市,北方城市,188.9,210900,2016,0.816095,5.20658577594844,0.087881,0.001103,9.3423,0.1499,0.4334,0.8621,4.4441,79.3651,0.239447,5.06436561651722,-3.25192,6.36721,0.703993
42,东部,非省会城市,北方城市,186.2,210900,2017,0.823359,5.30628553619721,0.093321,0.037812,9.1858,0.1901,0.4114,0.995,4.6656,88.172,0.248958,5.18682699051467,-3.27545,6.4186,0.673624
42,东部,非省会城市,北方城市,185,210900,2018,0.938231,5.32957375619859,0.094203,0.006661,9.2468,0.1963,0.4114,1.2532,4.7409,89.7297,0.292803,5.27704265626918,-2.94694,6.47021,0.668661
42,东部,非省会城市,北方城市,183.7,210900,2019,1.06228,5.38591607102711,0.087421,0.002942,9.2104,0.1816,0.4194,1.1773,4.783,95.1087,0.221838,5.34329073219077,-2.89679,6.48131,0.808617
42,东部,非省会城市,北方城市,181.8,210900,2020,1.10971,5.42838025084621,0.087944,0.000447,9.2507,0.186,0.4344,1.3606,4.7921,98.9011,0.297836,5.39834368061516,-2.70306,6.45488,0.955871
42,东部,非省会城市,北方城市,180.2,210900,2021,1.24473,5.5502427192877,0.086853,0.003238,9.2391,0.1851,0.4344,1.4876,4.8533,102.778,0.244558,5.55844836991253,-2.44185,6.43303,0.890774
43,东部,非省会城市,北方城市,182.4,211000,2011,0.774671,3.95986033484231,0.112718,0.028431,9.1072,0.1587,0.3942,0.7949,4.0665,78.9474,0.259771,4.07073469658297,-4.51899,6.48092,0.075579
43,东部,非省会城市,北方城市,180.3,211000,2012,0.957463,4.49947628142903,0.110161,0.028451,9.2477,0.1424,0.4067,0.7265,3.8113,92.6234,0.278306,4.47676847118357,-4.47414,6.48192,0.057389
43,东部,非省会城市,北方城市,180,211000,2013,1.13363,4.77659930161562,0.103077,0.029825,9.3299,0.1311,0.4097,0.668,3.9485,101.111,0.25609,4.72393052170893,-4.12274,6.489,-0.05657
43,东部,非省会城市,北方城市,179.9,211000,2014,1.25952,4.92442359727719,0.113146,0.036328,9.3825,0.0976,0.4205,0.5924,3.9677,103.391,0.20651,4.96891011404894,-3.96859,6.55857,-0.040208
43,东部,非省会城市,北方城市,179,211000,2015,1.34764,5.13603370349059,0.065804,0.022088,9.4361,0.1119,0.42,0.7497,3.9825,103.375,0.221856,5.06745661408942,-4.15409,6.58582,0.396712
43,东部,非省会城市,北方城市,178.6,211000,2016,1.24904,5.25843243284912,0.108189,0.008519,9.4663,0.2025,0.4254,0.8905,4.2172,93.2961,0.222827,5.13515116879382,-3.61192,6.6946,-0.038818
43,东部,非省会城市,北方城市,176.5,211000,2017,1.34125,5.34477147091992,0.105772,0.003096,9.3753,0.2262,0.429,1.2317,4.0532,100.565,0.212347,5.23068071783223,-3.58632,6.63726,-0.072662
43,东部,非省会城市,北方城市,175.4,211000,2018,1.48172,5.38879771967641,0.102778,0.004154,9.3973,0.2258,0.4272,1.3926,4.1285,104.571,0.255052,5.32748774384782,-3.50323,6.58731,-0.078486
43,东部,非省会城市,北方城市,174.4,211000,2019,1.54377,5.43476948968354,0.114699,0.005383,9.4033,0.2418,0.4265,1.2963,4.1706,106.322,0.191443,5.38989331003525,-3.78981,6.6026,0.162439
43,东部,非省会城市,北方城市,172.5,211000,2020,1.56157,5.46539837392571,0.117177,0.00618,9.4413,0.2471,0.4296,0.9842,4.1797,107.246,0.302802,5.44116151057752,-3.4296,6.60643,0.362426
43,东部,非省会城市,北方城市,171.3,211000,2021,1.53596,5.58029570358314,0.114726,0.0064,9.4525,0.254,0.4538,1.0567,4.241,108.187,0.276967,5.60049388515027,-3.77662,6.57941,0.40262
44,东部,非省会城市,北方城市,131.2,211100,2011,0.638267,4.22668774920981,0.100261,0.115406,8.8616,0.0791,0.4067,1.4446,2.4089,99.8476,0.220929,4.34614035610947,-4.52821,6.30716,-0.970517
44,东部,非省会城市,北方城市,128.8,211100,2012,0.8152,4.59925271222405,0.112632,0.081636,8.834,0.0568,0.3778,1.145,2.6548,114.907,0.237266,4.63879836696808,-4.08044,6.29823,-0.817493
44,东部,非省会城市,北方城市,129,211100,2013,0.985829,4.8613615913485,0.110112,0.068913,8.9598,0.0591,0.393,1.2429,2.6823,124.806,0.219573,4.85023177260323,-4.09235,6.31273,-0.722408
44,东部,非省会城市,北方城市,129.2,211100,2014,1.10696,5.0160870727745,0.115938,0.035282,8.8581,0.0617,0.4151,1.1914,2.7207,120.743,0.170083,5.06335423842848,-3.76792,6.46833,-0.604898
44,东部,非省会城市,北方城市,129.5,211100,2015,1.19124,5.19462213020927,0.075642,0.011523,9.0141,0.0637,0.4068,1.432,2.7114,109.619,0.185732,5.15888287055646,-3.642,6.48362,-0.601987
44,东部,非省会城市,北方城市,130.1,211100,2016,1.1014,5.32666183955718,0.099771,0.012202,9.1252,0.1,0.4115,1.5851,2.7019,110,0.138617,5.23383217732163,-3.17247,6.5154,-0.639282
44,东部,非省会城市,北方城市,129.6,211100,2017,1.22538,5.41164605185504,0.109331,0.01199,9.1071,0.1244,0.4297,1.61,2.6924,119.231,0.141545,5.3245697376921,-2.84559,6.57157,-0.647448
44,东部,非省会城市,北方城市,129.9,211100,2018,1.35668,5.45442327652358,0.111538,0.0141,9.1006,0.13,0.4318,1.8186,2.7678,123.846,0.152168,5.40375787900603,-2.96617,6.62921,-0.617841
44,东部,非省会城市,北方城市,130,211100,2019,1.56878,5.49100171037754,0.115506,0.023873,9.0878,0.131,0.4348,1.9426,2.8099,121.538,0.138332,5.46429779812887,-3.11452,6.57349,-0.472715
44,东部,非省会城市,北方城市,129.3,211100,2020,1.64842,5.53902574904172,0.121451,0.033185,9.0818,0.1417,0.4371,1.7397,2.819,126.641,0.173657,5.52098080262537,-2.9623,6.54405,-0.411166
44,东部,非省会城市,北方城市,129.3,211100,2021,1.66166,5.63739335332501,0.114646,0.037853,9.0838,0.1491,0.4387,2.003,2.8802,131.008,0.17757,5.65525727538047,-2.97202,6.55792,-0.322464
45,东部,非省会城市,北方城市,304.9,211200,2011,0.869233,3.6133473915015,0.120187,0.022429,9.0425,0.026,0.3943,0.6339,3.202,55.756,0.218031,3.49892887015549,-4.51899,6.01049,-0.70622
45,东部,非省会城市,北方城市,302.2,211200,2012,1.03746,4.36195147024283,0.117516,0.026029,9.0873,0.0284,0.4666,0.5461,3.2186,67.8359,0.264772,4.26745717993075,-4.2687,6.01716,-0.556123
45,东部,非省会城市,北方城市,301.9,211200,2013,1.1699,4.68932749399481,0.100495,0.033353,9.1272,0.0272,0.59,0.5839,3.3069,74.8592,0.252962,4.57738780497564,-3.79424,6.02714,-0.523045
45,东部,非省会城市,北方城市,302,211200,2014,1.20245,4.87420446406739,0.107682,0.039588,9.3644,0.0329,0.4504,0.6768,3.2671,76.4901,0.191979,4.86745752441993,-4.19971,5.98908,-0.596874
45,东部,非省会城市,北方城市,300.4,211200,2015,1.0659,5.0720439222249,0.06787,0.013969,9.3464,0.0766,0.449,0.747,3.2946,68.2469,0.226715,4.98961592687218,-4.15409,6.03017,-0.511547
45,东部,非省会城市,北方城市,299.9,211200,2016,0.970865,5.16866415832117,0.096221,0.006028,9.3464,0.1502,0.3688,0.7614,3.3215,66,0.188718,5.01549015682244,-4.1799,6.20758,-0.466529
45,东部,非省会城市,北方城市,293.7,211200,2017,0.974807,5.29966645611733,0.082673,0.001286,9.4545,0.1945,0.3224,0.7959,3.3476,74.8299,0.216854,5.13984904577624,-4.25451,6.23642,-0.478772
45,东部,非省会城市,北方城市,291.6,211200,2018,1.00048,5.33440818669239,0.084658,0.003889,9.3922,0.2318,0.3221,0.8484,3.4229,78.4247,0.21367,5.22977082401293,-4.13517,6.26541,-0.512198
45,东部,非省会城市,北方城市,289.2,211200,2019,1.05849,5.36928828041862,0.078037,0.002215,9.4,0.2453,0.3416,1.291,3.465,80.6228,0.18238,5.28675073017657,-4.5469,6.31692,-0.098812
45,东部,非省会城市,北方城市,285.3,211200,2020,1.10584,5.41334104311682,0.076031,0.000506,9.3568,0.2524,0.3883,1.1079,3.4741,84.965,0.245283,5.34596402001539,-3.85375,6.30384,0.11143
45,东部,非省会城市,北方城市,282.7,211200,2021,1.23429,5.53465351164823,0.070441,0.000976,9.4413,0.212,0.396,1.472,3.5354,89.3993,0.229306,5.51917831470469,-3.93734,6.30562,0.301793
46,东部,非省会城市,北方城市,341,211300,2011,0.872533,3.35095616522541,0.106914,0.011336,9.327,0.0483,0.2261,0.6981,4.1104,58.3578,0.178362,3.35025490292458,-5.06721,5.97462,-2.13677
46,东部,非省会城市,北方城市,340.6,211300,2012,1.07477,4.28853979158042,0.116317,0.012413,9.4516,0.044,0.2248,0.6346,4.1186,68.4087,0.22523,4.20499108230916,-4.81589,5.94248,-1.96662
46,东部,非省会城市,北方城市,339.5,211300,2013,1.25942,4.63947498968008,0.112168,0.012981,9.5313,0.0417,0.2388,0.6315,4.0028,73.3432,0.217198,4.53474772169155,-4.03986,5.95851,-1.9251
46,东部,非省会城市,北方城市,340.6,211300,2014,1.34754,4.79925560970229,0.102365,0.015477,9.5871,0.0398,0.2632,0.6023,4.4932,74.8679,0.168949,4.82269799851667,-4.76769,6.08138,-1.82885
46,东部,非省会城市,北方城市,340.9,211300,2015,1.1973,5.02506403074838,0.064036,0.001011,9.6438,0.0788,0.2061,0.7143,4.4008,60.1349,0.186996,4.92920829540053,-4.50081,6.16282,-1.88189
46,东部,非省会城市,北方城市,341.1,211300,2016,1.06546,5.12871458216186,0.071204,0.001239,9.7101,0.1349,0.2719,0.969,4.299,63.3431,0.168197,4.95307680023497,-4.14775,6.3795,-1.84449
46,东部,非省会城市,北方城市,336.5,211300,2017,1.15427,5.30915838972591,0.075892,0.005707,9.4943,0.1718,0.278,1.1577,4.1856,71.131,0.17886,5.08950808691698,-3.9739,6.41467,-1.83091
46,东部,非省会城市,北方城市,335.9,211300,2018,1.25768,5.2795422112217,0.084694,0.004685,9.6512,0.1788,0.2558,1.1128,4.261,73.8095,0.197744,5.1908435082428,-4.41455,6.45421,-1.78523
46,东部,非省会城市,北方城市,334.9,211300,2019,1.37733,5.33117170341898,0.08856,0.007948,9.6486,0.19,0.2963,1.2858,4.3031,73.1343,0.161027,5.25858852431904,-4.26158,6.32904,-1.30517
46,东部,非省会城市,北方城市,330.9,211300,2020,1.4439,5.37550986237794,0.088782,0.010661,9.6746,0.1969,0.3505,1.103,4.3122,79.0347,0.220311,5.32802178925437,-3.79869,6.3186,-1.17381
46,东部,非省会城市,北方城市,328.1,211300,2021,1.57831,5.50788923783215,0.089234,0.011856,9.7016,0.2299,0.3464,1.1145,4.3734,85.061,0.205876,5.49524013821916,-3.62309,6.28492,-1.13432
47,东部,非省会城市,北方城市,281.3,211400,2011,0.623623,3.70056095888777,0.108152,0.044153,9.1736,0.1463,0.3984,0.6859,5.3797,67.899,0.20398,3.76305885228819,-4.48295,6.41303,-1.323
47,东部,非省会城市,北方城市,280,211400,2012,0.769749,4.44370951986147,0.116744,0.046511,9.1767,0.1371,0.4876,1.0883,5.4495,76.4286,0.258291,4.35581098785547,-4.08044,6.40225,-1.24715
47,东部,非省会城市,北方城市,279.9,211400,2013,0.897171,4.86930211797961,0.114017,0.051536,9.4986,0.1392,0.4086,0.7965,5.5134,82.8867,0.265499,4.64813388542021,-4.11047,6.42957,-1.20338
47,东部,非省会城市,北方城市,280.7,211400,2014,0.982543,4.96102479354292,0.11309,0.047508,9.5858,0.1668,0.4209,0.6738,5.5366,86.213,0.215028,4.91346338234398,-4.43122,6.48096,-1.17138
47,东部,非省会城市,北方城市,280.1,211400,2015,0.984526,5.0899392674343,0.079337,0.001453,9.3563,0.1798,0.3477,0.9562,5.5504,71.4031,0.225004,5.02440669818017,-4.29036,6.4808,-1.1697
47,东部,非省会城市,北方城市,280.5,211400,2016,1.00636,5.16335638111392,0.093788,0.00033,9.3968,0.221,0.3519,0.9851,5.6037,72.5,0.200006,5.06126503504758,-3.95285,6.50676,-0.364446
47,东部,非省会城市,北方城市,277,211400,2017,1.12674,5.31004828942374,0.101407,0.003593,9.2258,0.2177,0.36,1.1151,5.553,81.5884,0.184743,5.18082803775557,-3.63439,6.45883,-1.27542
47,东部,非省会城市,北方城市,276.4,211400,2018,1.27348,5.37814466640759,0.101216,0.002745,9.3866,0.2228,0.361,1.2384,5.6283,87.6812,0.215825,5.27842073483358,-3.56137,6.41709,-1.28208
47,东部,非省会城市,北方城市,275.8,211400,2019,1.39398,5.41182460734163,0.104449,0.002475,9.43,0.2261,0.385,1.2811,5.6704,87.6812,0.167062,5.34233425196481,-3.42652,6.46118,-1.07044
47,东部,非省会城市,北方城市,272.4,211400,2020,1.27907,5.44643560200049,0.090283,0.002167,9.4724,0.2348,0.39,1.4872,5.6795,92.1389,0.252552,5.39983550973839,-3.47377,6.45715,-0.923383
47,东部,非省会城市,北方城市,271.4,211400,2021,1.41581,5.56903129076966,0.076287,0.001489,9.5392,0.2348,0.4153,1.1991,5.7407,96.679,0.254699,5.56206528870419,-3.53702,6.42127,-0.808961
48,中部,省会城市,北方城市,1036.25,220100,2011,0.750181,3.99893437741744,0.072102,0.01248,10.5446,0.0816,0.3635,1.179,4.8928,87.8183,0.30855,4.20095429728036,-1.56446,6.63419,1.29023
48,中部,省会城市,北方城市,1025.98,220100,2012,0.960203,4.5940081212819,0.076471,0.052158,10.6063,0.0695,0.3507,1.1163,4.7337,103.052,0.348271,4.65262612714439,-1.34784,6.65882,1.32932
48,中部,省会城市,北方城市,1014.57,220100,2013,1.1229,4.92870191133357,0.076315,0.05496,10.675,0.0677,0.2718,1.3557,4.8629,105.62,0.365715,4.90208450975345,-1.23032,6.64984,1.37638
48,中部,省会城市,北方城市,1004.68,220100,2014,1.26301,5.04012936932396,0.074372,0.057524,10.7318,0.0728,0.3882,1.4344,4.9619,116.751,0.309622,5.12948442793464,-1.07822,6.68234,1.41743
48,中部,省会城市,北方城市,993.655,220100,2015,1.41011,5.2276802869486,0.070202,0.058625,10.7318,0.0621,0.3878,1.6326,4.9568,143.401,0.361029,5.23904495508297,-0.886247,6.73452,1.45582
48,中部,省会城市,北方城市,976.162,220100,2016,1.59568,5.33407053625385,0.069405,0.072098,10.7606,0.0628,0.3853,1.8173,5.0441,197.742,0.266143,5.29451012820508,-0.676683,6.79281,1.49284
48,中部,省会城市,北方城市,960.571,220100,2017,1.80334,5.4469959589194,0.068925,0.034735,10.709,0.0768,0.4136,2.2205,4.9878,135.915,0.304518,5.39162554368169,-0.410679,6.82967,1.51685
48,中部,省会城市,北方城市,944.6,220100,2018,2.00518,5.48280324617137,0.066616,0.002521,10.7837,0.0741,0.4158,2.1209,5.0539,138.482,0.32364,5.4572423455356,-0.212204,6.86645,1.55473
48,中部,省会城市,北方城市,930.91,220100,2019,2.09534,5.5255326172323,0.071141,0.033171,10.8446,0.1001,0.4083,2.3238,5.0918,142.838,0.304399,5.51849652839823,-0.199305,6.91702,1.61671
48,中部,省会城市,北方城市,906.65,220100,2020,2.20677,5.57108882626406,0.06635,0.061839,10.9842,0.0926,0.4181,2.7459,5.1233,138.605,0.370079,5.5675808534758,-0.220148,6.81861,1.67292
48,中部,省会城市,北方城市,908.72,220100,2021,2.40559,5.65843637288932,0.086877,0.082321,11.0118,0.0977,0.4217,4.4501,5.1694,134.977,0.387008,5.68975116124322,-0.106361,6.85104,1.70261
49,中部,非省会城市,北方城市,408.327,220200,2011,0.80814,3.83406146395843,0.046173,0.017934,9.8619,0.1062,0.4575,0.7259,4.754,95.7766,0.21017,3.91282268559871,-3.67301,6.52217,0.829174
49,中部,非省会城市,北方城市,404.281,220200,2012,1.01608,4.50413364181032,0.048982,0.018375,9.9252,0.1035,0.4598,0.6377,4.7008,78.2266,0.25805,4.44839941003814,-3.48676,6.53917,0.867798
49,中部,非省会城市,北方城市,399.786,220200,2013,1.18341,4.82847372450367,0.053477,0.019282,9.9392,0.0984,0.438,0.8061,4.6917,85.2948,0.261526,4.72774173837627,-3.29684,6.5741,0.928192
49,中部,非省会城市,北方城市,395.89,220200,2014,1.31441,4.94655888838912,0.05513,0.024163,10.0604,0.1263,0.3913,0.8295,4.8321,96.7968,0.228911,4.99923724914389,-3.04703,6.57393,0.961649
49,中部,非省会城市,北方城市,391.544,220200,2015,1.46254,5.15635049510241,0.055486,0.027271,10.1043,0.0993,0.3123,0.9451,4.5843,93.3746,0.253073,5.10878990950375,-2.95844,6.59831,0.985237
49,中部,非省会城市,北方城市,384.651,220200,2016,1.53888,5.26501908114652,0.055251,0.031243,10.1739,0.0945,0.3613,1.0912,4.5308,99.2891,0.18016,5.17037035221741,-2.79198,6.69139,0.994812
49,中部,非省会城市,北方城市,378.508,220200,2017,1.60489,5.37347122014846,0.04554,0.01684,10.0832,0.1457,0.36,1.3097,4.764,106.506,0.21536,5.27366600310691,-2.73645,6.87014,0.995958
49,中部,非省会城市,北方城市,372.214,220200,2018,1.6674,5.42846805101308,0.047179,0.000274,10.1732,0.1645,0.39,1.2906,4.8301,112.56,0.218928,5.34710753071747,-2.63109,7.04459,1.03483
49,中部,非省会城市,北方城市,366.82,220200,2019,1.70741,5.44514127098883,0.069081,0.001758,10.1935,0.2758,0.44,1.1471,4.868,112.379,0.232782,5.40524165886954,-2.56916,6.7612,1.12314
49,中部,非省会城市,北方城市,360.64,220200,2020,1.72366,5.48926825004005,0.058509,0.002995,10.1987,0.281,0.4356,1.1642,4.8995,112.776,0.290248,5.45305358919735,-2.44993,6.6583,1.17154
49,中部,非省会城市,北方城市,354.73,220200,2021,1.91432,5.59329774148093,0.061308,0.003749,10.1074,0.2684,0.4325,1.5067,4.9456,113.433,0.287989,5.60936189903671,-2.33614,6.6765,1.23249
50,中部,非省会城市,北方城市,203.999,220300,2011,0.913014,3.59566707239176,0.039494,0.011156,9.378,0.0837,0.3382,0.6386,3.754,64.7904,0.197169,3.23435539571659,-4.76769,5.83686,0.51649
50,中部,非省会城市,北方城市,201.978,220300,2012,1.15023,4.36398994718773,0.050389,0.004525,9.4453,0.0748,0.338,0.624,3.7319,74.3384,0.222069,4.15324220346959,-4.733,5.86459,0.552798
50,中部,非省会城市,北方城市,199.732,220300,2013,1.3459,4.77356183724855,0.050032,0.013662,9.48,0.0572,0.3383,0.6351,3.5123,81.6078,0.224063,4.52764098347885,-4.69948,5.89675,0.586902
50,中部,非省会城市,北方城市,197.786,220300,2014,1.49604,4.93827963190412,0.0478,0.015433,9.5053,0.0503,0.5018,0.6528,3.2043,87.4733,0.204913,4.83596439623282,-4.58537,5.90666,0.635011
50,中部,非省会城市,北方城市,195.615,220300,2015,1.65578,5.04940718859679,0.050505,0.013131,9.5291,0.0323,0.315,0.647,2.9802,86.7008,0.222042,4.95582705760126,-4.65646,5.87881,0.673271
50,中部,非省会城市,北方城市,192.171,220300,2016,1.63454,5.17592371833397,0.053145,0.015866,9.6376,0.0161,0.3186,0.9177,2.0565,88.2716,0.161537,5.03617307788409,-4.17339,5.97106,0.708479
50,中部,非省会城市,北方城市,189.102,220300,2017,1.73728,5.30355363334328,0.046036,0.006063,9.4634,0.0974,0.3285,0.9644,3.4307,105.625,0.196278,5.1545624629029,-3.60822,6.19398,0.704234
50,中部,非省会城市,北方城市,185.957,220300,2018,1.8632,5.33464929579543,0.045339,0.000993,9.6761,0.1232,0.3659,0.8697,3.4968,100.627,0.232254,5.24791840896419,-3.09666,6.44639,0.717071
50,中部,非省会城市,北方城市,183.262,220300,2019,1.99204,5.37124249656259,0.063769,0.005864,9.6645,0.1555,0.3738,0.8514,3.5346,116.667,0.376405,5.30529298028446,-3.8728,6.2961,0.785732
50,中部,非省会城市,北方城市,180.42,220300,2020,2.09078,5.40622962374243,0.064135,0.019566,9.3388,0.1887,0.39,1.021,3.5662,114.611,0.325394,5.36429235547157,-3.53017,6.08612,0.865983
50,中部,非省会城市,北方城市,176.98,220300,2021,2.33495,5.54654369822971,0.07059,0.026938,9.3887,0.1874,0.3996,1.4328,3.6123,111.962,0.274972,5.56340867847,-3.66126,6.15982,0.917623
51,中部,非省会城市,北方城市,112.555,220400,2011,0.956316,3.80265446837278,0.037692,0.020452,8.6023,0.071,0.3854,0.7772,2.9474,70.2041,0.197783,3.64727590425886,-6.37713,6.39225,-0.732238
51,中部,非省会城市,北方城市,111.44,220400,2012,1.19303,4.4042772436087,0.039441,0.01378,8.6074,0.0581,0.3911,0.8764,2.9096,80.3279,0.198424,4.29592393562047,-6.03229,6.42337,-0.694043
51,中部,非省会城市,北方城市,110.201,220400,2013,1.40137,4.66513576715553,0.036424,0.022109,8.6056,0.0595,0.3952,0.9932,3.0565,83.6751,0.18771,4.59036107033438,-5.71383,6.44986,-0.585056
51,中部,非省会城市,北方城市,109.127,220400,2014,1.55746,4.86684190300764,0.038854,0.023434,8.6192,0.0581,0.4028,0.8298,2.9998,89.491,0.149667,4.84000512589189,-5.77635,6.44927,-0.583934
51,中部,非省会城市,北方城市,107.929,220400,2015,1.73648,5.05967939427518,0.038696,0.025286,8.6403,0.0586,0.403,0.7981,3.4156,96.8543,0.164024,4.97431703142214,-5.57275,6.47642,-0.622065
51,中部,非省会城市,北方城市,106.029,220400,2016,1.91161,5.17851980309244,0.031636,0.028171,8.7226,0.061,0.3743,0.8483,3.6379,94.1667,0.112902,5.03011107059691,-5.1499,6.51506,-0.606723
51,中部,非省会城市,北方城市,104.335,220400,2017,1.96111,5.28998272975798,0.023759,0.03573,8.4557,0.0778,0.3723,0.9949,3.2732,97.4576,0.111182,5.16398565375275,-5.05146,6.64747,-0.687178
51,中部,非省会城市,北方城市,102.601,220400,2018,1.97,5.33508314573836,0.028694,0.00022,8.5811,0.0942,0.3727,1.0209,3.3393,102.564,0.119769,5.24923215885755,-4.55638,6.78618,-0.579233
51,中部,非省会城市,北方城市,101.114,220400,2019,2.0294,5.38975642686482,0.042584,0.000549,8.7103,0.1542,0.373,0.9997,3.3772,109.402,0.150009,5.30866365860218,-4.96184,7.00307,-0.349629
51,中部,非省会城市,北方城市,99.28,220400,2020,2.14148,5.43009096515748,0.039613,0.000714,8.7247,0.1456,0.3805,0.9812,3.4087,104.762,0.17487,5.37035891941301,-4.58537,6.9423,-0.158947
51,中部,非省会城市,北方城市,97.91,220400,2021,2.38024,5.3810487641455,0.040873,0.000786,8.7114,0.1279,0.4119,1.1452,3.4548,100,0.168732,5.21716153958703,-4.69948,6.94577,-0.074949
52,中部,非省会城市,北方城市,146.315,220500,2011,0.92056,3.84095655699429,0.061693,0.02082,9.1781,0.0558,0.3602,0.8393,3.0896,91.5929,0.190629,3.78214208457363,-4.48295,6.48209,-0.256695
52,中部,非省会城市,北方城市,144.865,220500,2012,1.15295,4.40781620636018,0.073124,0.020982,9.2171,0.0452,0.3563,0.691,2.9517,72.1282,0.246615,4.35786200767458,-4.39816,6.47958,-0.199796
52,中部,非省会城市,北方城市,143.255,220500,2013,1.41991,4.71956972629659,0.073742,0.020988,9.2829,0.0453,0.354,1.1588,3.0475,76.0234,0.280725,4.64217691161719,-4.34281,6.48322,-0.169991
52,中部,非省会城市,北方城市,141.859,220500,2014,1.58205,4.94349784310876,0.083014,0.004942,9.302,0.0456,0.3744,1.0987,3.014,86.8587,0.189967,4.91221361191849,-4.3125,6.54019,-0.133099
52,中部,非省会城市,北方城市,140.301,220500,2015,1.76795,5.08734939116396,0.078032,0.026803,9.4139,0.0411,0.3825,0.9694,2.9867,83.6725,0.253598,5.02289319149176,-4.29769,6.55074,-0.10767
52,中部,非省会城市,北方城市,137.832,220500,2016,1.66277,5.21970696596613,0.087359,0.032903,9.4214,0.0693,0.383,1.1892,3.209,85.4545,0.179988,5.0887684874996,-4.03986,6.63849,-0.069481
